"","siteid","Sample","substrate","Site","sticID","wet_dry","n_wet","n_total","prc_missing","prc_wet","tempC_mean","LeafSpecies1","LeafSpecies2","LeafSpecies3","Elm","Populus","Oak","Locust","Graminales","Elderberry","Rubrus","Forb","Shrub","Unknown","Sediment.Texture.Description","Percent.Rocks","Percent.Leaf.Litter","Percent.Sediment","meanN2Ar","meanO2Ar","meanO2","project","date","rType","rep","sublocation","month","time_cst","sub_watershed","burn_area","stream_order","elevation","flow_state","conductivity","canopy_cover_percent","long","lat","stic_sublocation","stream_temp_C_1wk_avg","stream_temp_C_2wk_avg","stream_temp_C_3wk_avg","percent_wet_1wk_avg","percent_wet_2wk_avg","percent_wet_3wk_avg","twi","distance_from_outlet","drainage_area","wetted_width","slope_percent","weather","pH","crewBGC","crewMicro","wetdrybin","alpha.cent","page.rank","imp.closeness.cent","betweenness.cent","n.nodes.in.paths","n.paths","upstream.network.length","path.length.mean","path.length.var","path.length.skew","path.length.kurt","path.degree.mean","path.degree.var","path.degree.skew","path.degree.kurt","in.eccentricity","mean.efficiency","alpha.cent.wt","flowing.upstream.length.m","W_Chl.a_ug_per_mL","rock_area","B_Chl.a_ug_per_cm2","Biofilm_B_Glucosidase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_Phospahtase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1_cm_2.","Water_B_Glucosidase_Activity_.umoles_hr_1_mL_1.","Water_Phospahtase_Activity_.umoles_hr_1_mL_1.","Water_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_DW.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_DW.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_OM.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_OM.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_OM.","Sediment_B_Glucosidase_Activity_.umolperhperg_DW.","Sediment_B_Glucosidase_Activity_.umolperhperg_OM.","Sediment_Phosphatase_Activity_.umolperhperg_DW.","Sediment_Phosphatase_Activity_.umolperhperg_OM.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Sediment_Phenol_Oxidase_Activity_.umolperhperg_DW.","Sediment_Phenol_Activity_.umolperhperg_OM.","Sediment_Peroxidase_Activity_.umolperhperg_DW.","Sediment_Peroxidase_Activity_.umolperhperg_OM.","X16SCopyNocm2biofilm","X16SCopyNogleaftissue","X16SCopyNogsediment","X16SCopyNomLwater","ITSCopyNocm2biofilm","ITSCopyNogleaftissue","ITSCopyNogsediment","ITSCopyNomLwater","ITSsxtSRatioCopyNumberBio","ITSsxtSRatioCopyNumberLeaf","ITSsxtSRatioCopyNumberSed","ITSsxtSRatioCopyNumberWater"
"sfm03_W","SFM03","sfm03_W","W","sfm03","SFM03_1","WET",8145,46147,0.181456977,0.176501181,11.20251826,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,NA,75,10,15,39.56851,17.27026,236.4955,"AIMS",20210605,"ENVD",1,"SW","June","","SFM","N4B",3,353.4151611,"flowing",574.9,63.5,-96.58578,39.09099,"LS",15.15369985,15.878171,15.878171,1,1,1,18.85499001,0.18,67.0512,"",0.497656872,"sunny, clear, hot",7.98,"Jess Wilhelm, Connor Brown, Bri Richards, Sarah Flynn","BLANK",1,11496501048343730176,0.0400038345903323,0.605527706182021,20,10,10,2826.708392,1258.5954953,476988.579166602,0.0486119582976431,-1.34274572851451,1.6,0.64,-0.389108383966032,0.370396205357143,2256.126743,0.000360218742523511,46.181455108388,2826.708392,0,75,0.064,0.001093643,0.014330094,0.005937318,0,0,0.015389578,17.82360965,25.3282874,12.10149636,17.19686325,5.622694338,7.990144585,4.617322901,6.561458859,1.574900834,2.238016975,0.062192459,0.792953857,0.184748188,2.355539398,0.006198922,0.07903625,0.523548931,6.675248871,0.060799528,0,306305960,5.096e+09,137234175,4928,338714759,100672640,55607699628,2065295,1.068,0.695,1.509,1.612
"sfm04_B","SFM04","sfm04_B","B","sfm04","SFM04_1","WET",14848,56095,0.00500204,0.264693823,13.11565772,"Oak","Oak","Elm",1,0,1,0,0,0,0,0,0,0,NA,80,1,19,41.10526,16.29677,229.6165,"AIMS",20210605,"ENVD",1,"SW","June","","SFM","N4B",3,356.1382751,"flowing",564.8,86.5,-96.5844,39.09089,"HS",15.0961367,15.70999257,15.70999257,1,1,1,18.68798256,0.35,60.9054,"",0.53420538,"sunny, clear, hot",8.06,"BLANK","BLANK",1,22562463631425080,0.033844659136421,0.578355536184562,24,8,8,2162.14182,980.632513625,320238.675058543,0.0173147427706259,-1.84773904160854,1.75,0.1875,-1.44016459964619,0,1746.585709,0.000344054453411399,38.5026005156704,2162.14182,21.02615367,75,0.655,0.04785771,0.099845851,0.006135343,0,0,0.019061069,6.018141178,7.638409956,3.51318086,4.459037246,3.150544835,3.998768444,2.660631589,3.376955478,1.908469916,2.42228874,0.284913171,10.01944652,0.620152127,21.80868314,0.026272367,0.92391158,0.430529722,15.14029522,0.156596956,8.99528802,579781120,3484950610,560371,22585,12267393312,26769260,8494072840,11663993,1.314,0.606,2.568,1.546
"sfm04_L","SFM04","sfm04_L","L","sfm04","SFM04_1","WET",14848,56095,0.00500204,0.264693823,13.11565772,"Oak","Oak","Elm",1,0,1,0,0,0,0,0,0,0,NA,80,1,19,41.10526,16.29677,229.6165,"AIMS",20210605,"ENVD",1,"SW","June","","SFM","N4B",3,356.1382751,"flowing",564.8,86.5,-96.5844,39.09089,"HS",15.0961367,15.70999257,15.70999257,1,1,1,18.68798256,0.35,60.9054,"",0.53420538,"sunny, clear, hot",8.06,"BLANK","BLANK",1,22562463631425080,0.033844659136421,0.578355536184562,24,8,8,2162.14182,980.632513625,320238.675058543,0.0173147427706259,-1.84773904160854,1.75,0.1875,-1.44016459964619,0,1746.585709,0.000344054453411399,38.5026005156704,2162.14182,21.02615367,75,0.655,0.04785771,0.099845851,0.006135343,0,0,0.019061069,6.018141178,7.638409956,3.51318086,4.459037246,3.150544835,3.998768444,2.660631589,3.376955478,1.908469916,2.42228874,0.284913171,10.01944652,0.620152127,21.80868314,0.026272367,0.92391158,0.430529722,15.14029522,0.156596956,8.99528802,579781120,3484950610,560371,22585,12267393312,26769260,8494072840,11663993,1.314,0.606,2.568,1.546
"sfm04_S","SFM04","sfm04_S","S","sfm04","SFM04_1","WET",14848,56095,0.00500204,0.264693823,13.11565772,"Oak","Oak","Elm",1,0,1,0,0,0,0,0,0,0,NA,80,1,19,41.10526,16.29677,229.6165,"AIMS",20210605,"ENVD",1,"SW","June","","SFM","N4B",3,356.1382751,"flowing",564.8,86.5,-96.5844,39.09089,"HS",15.0961367,15.70999257,15.70999257,1,1,1,18.68798256,0.35,60.9054,"",0.53420538,"sunny, clear, hot",8.06,"BLANK","BLANK",1,22562463631425080,0.033844659136421,0.578355536184562,24,8,8,2162.14182,980.632513625,320238.675058543,0.0173147427706259,-1.84773904160854,1.75,0.1875,-1.44016459964619,0,1746.585709,0.000344054453411399,38.5026005156704,2162.14182,21.02615367,75,0.655,0.04785771,0.099845851,0.006135343,0,0,0.019061069,6.018141178,7.638409956,3.51318086,4.459037246,3.150544835,3.998768444,2.660631589,3.376955478,1.908469916,2.42228874,0.284913171,10.01944652,0.620152127,21.80868314,0.026272367,0.92391158,0.430529722,15.14029522,0.156596956,8.99528802,579781120,3484950610,560371,22585,12267393312,26769260,8494072840,11663993,1.314,0.606,2.568,1.546
"sfm04_W","SFM04","sfm04_W","W","sfm04","SFM04_1","WET",14848,56095,0.00500204,0.264693823,13.11565772,"Oak","Oak","Elm",1,0,1,0,0,0,0,0,0,0,NA,80,1,19,41.10526,16.29677,229.6165,"AIMS",20210605,"ENVD",1,"SW","June","","SFM","N4B",3,356.1382751,"flowing",564.8,86.5,-96.5844,39.09089,"HS",15.0961367,15.70999257,15.70999257,1,1,1,18.68798256,0.35,60.9054,"",0.53420538,"sunny, clear, hot",8.06,"BLANK","BLANK",1,22562463631425080,0.033844659136421,0.578355536184562,24,8,8,2162.14182,980.632513625,320238.675058543,0.0173147427706259,-1.84773904160854,1.75,0.1875,-1.44016459964619,0,1746.585709,0.000344054453411399,38.5026005156704,2162.14182,21.02615367,75,0.655,0.04785771,0.099845851,0.006135343,0,0,0.019061069,6.018141178,7.638409956,3.51318086,4.459037246,3.150544835,3.998768444,2.660631589,3.376955478,1.908469916,2.42228874,0.284913171,10.01944652,0.620152127,21.80868314,0.026272367,0.92391158,0.430529722,15.14029522,0.156596956,8.99528802,579781120,3484950610,560371,22585,12267393312,26769260,8494072840,11663993,1.314,0.606,2.568,1.546
"sfm05_L","SFM05","sfm05_L","L","sfm05","SFM05_1","WET",9553,36564,0.351437643,0.261267914,14.94888141,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"Silt and gravel",85,1,15,39.02887,18.86044,267.3889,"AIMS",20210605,"ENVD",1,"SW","June","10:57","SFM","N4B",3,361.0678101,"flowing",559.5,80.2,-96.58186,39.09019,"HS",15.2846211,15.92358364,15.92358364,1,1,1,16.93181992,0.66,58.6702,"",2.977030614,"~70s, hot, sunny",8.02,"Bri Richards, Connor Brown","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,118452250299367,0.0326720159478565,0.61088336093103,28,7,7,1971.66453,903.034541285714,264053.134365376,-0.167224110633043,-1.88151266614111,1.42857142857143,0.530612244897959,-1.11454977939163,0.273372781065086,1556.108419,0.000363404735830476,30.9159671116122,1971.66453,4.068694055,75.9,0.202,0.024381318,0.132655886,0.032798102,0.042553191,0.004154796,0,33.03710534,44.60009221,14.43614569,19.48879668,5.603113077,7.564202654,7.172961229,9.68349766,9.361322282,12.63778508,0.0710699,2.105445797,0.285620543,8.461508581,0.01099572,0.325748218,0.440576812,13.05208805,0.1892952,11.18932979,237187253,5629496855,499698728,14333,93166815,112290800,97738046407,15945720,0.98,0.693,1.445,1.655
"sfm05_B","SFM05","sfm05_B","B","sfm05","SFM05_1","WET",9553,36564,0.351437643,0.261267914,14.94888141,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"Silt and gravel",85,1,15,39.02887,18.86044,267.3889,"AIMS",20210605,"ENVD",1,"SW","June","10:57","SFM","N4B",3,361.0678101,"flowing",559.5,80.2,-96.58186,39.09019,"HS",15.2846211,15.92358364,15.92358364,1,1,1,16.93181992,0.66,58.6702,"",2.977030614,"~70s, hot, sunny",8.02,"Bri Richards, Connor Brown","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,118452250299367,0.0326720159478565,0.61088336093103,28,7,7,1971.66453,903.034541285714,264053.134365376,-0.167224110633043,-1.88151266614111,1.42857142857143,0.530612244897959,-1.11454977939163,0.273372781065086,1556.108419,0.000363404735830476,30.9159671116122,1971.66453,4.068694055,75.9,0.202,0.024381318,0.132655886,0.032798102,0.042553191,0.004154796,0,33.03710534,44.60009221,14.43614569,19.48879668,5.603113077,7.564202654,7.172961229,9.68349766,9.361322282,12.63778508,0.0710699,2.105445797,0.285620543,8.461508581,0.01099572,0.325748218,0.440576812,13.05208805,0.1892952,11.18932979,237187253,5629496855,499698728,14333,93166815,112290800,97738046407,15945720,0.98,0.693,1.445,1.655
"sfm05_W","SFM05","sfm05_W","W","sfm05","SFM05_1","WET",9553,36564,0.351437643,0.261267914,14.94888141,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"Silt and gravel",85,1,15,39.02887,18.86044,267.3889,"AIMS",20210605,"ENVD",1,"SW","June","10:57","SFM","N4B",3,361.0678101,"flowing",559.5,80.2,-96.58186,39.09019,"HS",15.2846211,15.92358364,15.92358364,1,1,1,16.93181992,0.66,58.6702,"",2.977030614,"~70s, hot, sunny",8.02,"Bri Richards, Connor Brown","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,118452250299367,0.0326720159478565,0.61088336093103,28,7,7,1971.66453,903.034541285714,264053.134365376,-0.167224110633043,-1.88151266614111,1.42857142857143,0.530612244897959,-1.11454977939163,0.273372781065086,1556.108419,0.000363404735830476,30.9159671116122,1971.66453,4.068694055,75.9,0.202,0.024381318,0.132655886,0.032798102,0.042553191,0.004154796,0,33.03710534,44.60009221,14.43614569,19.48879668,5.603113077,7.564202654,7.172961229,9.68349766,9.361322282,12.63778508,0.0710699,2.105445797,0.285620543,8.461508581,0.01099572,0.325748218,0.440576812,13.05208805,0.1892952,11.18932979,237187253,5629496855,499698728,14333,93166815,112290800,97738046407,15945720,0.98,0.693,1.445,1.655
"sfm05_S","SFM05","sfm05_S","S","sfm05","SFM05_1","WET",9553,36564,0.351437643,0.261267914,14.94888141,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"Silt and gravel",85,1,15,39.02887,18.86044,267.3889,"AIMS",20210605,"ENVD",1,"SW","June","10:57","SFM","N4B",3,361.0678101,"flowing",559.5,80.2,-96.58186,39.09019,"HS",15.2846211,15.92358364,15.92358364,1,1,1,16.93181992,0.66,58.6702,"",2.977030614,"~70s, hot, sunny",8.02,"Bri Richards, Connor Brown","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,118452250299367,0.0326720159478565,0.61088336093103,28,7,7,1971.66453,903.034541285714,264053.134365376,-0.167224110633043,-1.88151266614111,1.42857142857143,0.530612244897959,-1.11454977939163,0.273372781065086,1556.108419,0.000363404735830476,30.9159671116122,1971.66453,4.068694055,75.9,0.202,0.024381318,0.132655886,0.032798102,0.042553191,0.004154796,0,33.03710534,44.60009221,14.43614569,19.48879668,5.603113077,7.564202654,7.172961229,9.68349766,9.361322282,12.63778508,0.0710699,2.105445797,0.285620543,8.461508581,0.01099572,0.325748218,0.440576812,13.05208805,0.1892952,11.18932979,237187253,5629496855,499698728,14333,93166815,112290800,97738046407,15945720,0.98,0.693,1.445,1.655
"sfm06_L","SFM06","sfm06_L","L","sfm06","SFM06_1","WET",7661,31855,0.434964613,0.240495997,12.0686065,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,"More sandy",90,1,9,38.29906,18.48537,255.1875,"AIMS",20210605,"ENVD",1,"SW","June","12:16","SFM","N20B",3,365.2245483,"flowing",549.4,85.4,-96.57941,39.0895,"",NA,NA,NA,NA,NA,NA,16.90305519,0.91,51.0121,"",2.664457202,"80s, sunny",8.06,"Connor Brown, Bri Richards, Rachel Wakefield, Eva Burke","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.8066424,94.6,0.185,0.005541971,0.012013158,0.042318172,0.02346194,0.249568179,0.045863782,13.92855789,26.46426,8.365616006,15.89467041,3.38736771,6.435998649,3.822376502,7.262515354,5.358821959,10.18176172,0.071192641,1.890560123,0.179475153,4.766062407,0.00813156,0.215938103,0.404898931,10.75231604,0.039398241,0,5974102,16319961115,745702671,36295,49100526,240702820,1.35e+11,107253995,1.232,0.676,1.439,1.772
"sfm06_B","SFM06","sfm06_B","B","sfm06","SFM06_1","WET",7661,31855,0.434964613,0.240495997,12.0686065,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,"More sandy",90,1,9,38.29906,18.48537,255.1875,"AIMS",20210605,"ENVD",1,"SW","June","12:16","SFM","N20B",3,365.2245483,"flowing",549.4,85.4,-96.57941,39.0895,"",NA,NA,NA,NA,NA,NA,16.90305519,0.91,51.0121,"",2.664457202,"80s, sunny",8.06,"Connor Brown, Bri Richards, Rachel Wakefield, Eva Burke","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.8066424,94.6,0.185,0.005541971,0.012013158,0.042318172,0.02346194,0.249568179,0.045863782,13.92855789,26.46426,8.365616006,15.89467041,3.38736771,6.435998649,3.822376502,7.262515354,5.358821959,10.18176172,0.071192641,1.890560123,0.179475153,4.766062407,0.00813156,0.215938103,0.404898931,10.75231604,0.039398241,0,5974102,16319961115,745702671,36295,49100526,240702820,1.35e+11,107253995,1.232,0.676,1.439,1.772
"sfm06_S","SFM06","sfm06_S","S","sfm06","SFM06_1","WET",7661,31855,0.434964613,0.240495997,12.0686065,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,"More sandy",90,1,9,38.29906,18.48537,255.1875,"AIMS",20210605,"ENVD",1,"SW","June","12:16","SFM","N20B",3,365.2245483,"flowing",549.4,85.4,-96.57941,39.0895,"",NA,NA,NA,NA,NA,NA,16.90305519,0.91,51.0121,"",2.664457202,"80s, sunny",8.06,"Connor Brown, Bri Richards, Rachel Wakefield, Eva Burke","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.8066424,94.6,0.185,0.005541971,0.012013158,0.042318172,0.02346194,0.249568179,0.045863782,13.92855789,26.46426,8.365616006,15.89467041,3.38736771,6.435998649,3.822376502,7.262515354,5.358821959,10.18176172,0.071192641,1.890560123,0.179475153,4.766062407,0.00813156,0.215938103,0.404898931,10.75231604,0.039398241,0,5974102,16319961115,745702671,36295,49100526,240702820,1.35e+11,107253995,1.232,0.676,1.439,1.772
"sfm06_W","SFM06","sfm06_W","W","sfm06","SFM06_1","WET",7661,31855,0.434964613,0.240495997,12.0686065,"Oak","Oak","Populus",0,1,1,0,0,0,0,0,0,0,"More sandy",90,1,9,38.29906,18.48537,255.1875,"AIMS",20210605,"ENVD",1,"SW","June","12:16","SFM","N20B",3,365.2245483,"flowing",549.4,85.4,-96.57941,39.0895,"",NA,NA,NA,NA,NA,NA,16.90305519,0.91,51.0121,"",2.664457202,"80s, sunny",8.06,"Connor Brown, Bri Richards, Rachel Wakefield, Eva Burke","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.8066424,94.6,0.185,0.005541971,0.012013158,0.042318172,0.02346194,0.249568179,0.045863782,13.92855789,26.46426,8.365616006,15.89467041,3.38736771,6.435998649,3.822376502,7.262515354,5.358821959,10.18176172,0.071192641,1.890560123,0.179475153,4.766062407,0.00813156,0.215938103,0.404898931,10.75231604,0.039398241,0,5974102,16319961115,745702671,36295,49100526,240702820,1.35e+11,107253995,1.232,0.676,1.439,1.772
"sfm07_S","SFM07","sfm07_S","S","sfm07","SFM07_1","WET",9928,54472,0.033790376,0.182258775,14.06835493,"Elm","Oak","Oak",1,0,1,0,0,0,0,0,0,0,"Sandy",94,5,1,40.03592,20.5603,269.5654,"AIMS",20210605,"ENVD",1,"SW","June","13:51","SFM","N20B",3,367.3485718,"flowing",528.8,97.9,-96.578458,39.088683,"HS",15.3920208,16.0369145,16.0369145,1,1,1,17.54718971,1.1,49.9061,"",1.369543574,"90s, sunny",8.01,"Connor Brown, Bri Richards, Rachel Wakefield, Eva Burke","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,880842004255.254,0.025218990145273,0.250019252708844,25,5,5,1421.632259,1019.7657436,140905.808142957,-0.91843172447957,-0.45689175884597,1.6,0.24,-0.608580619450185,-3.33333333333333,1421.632259,0.000148732452533518,23.6564061430453,1421.632259,18.03918922,61.5,0.191,0.047590759,0.191766924,0.019905022,0.038500039,0.115277108,0,19.84309937,23.45093562,12.11797551,14.32124379,7.620206322,9.005698381,7.360773211,8.699095613,7.560312244,8.93491447,0.113361724,2.277540097,0.237491317,4.771416458,0.005583339,0.112174358,0.338241198,6.795573165,0.100793939,2.02504186,726700488,10072463768,1458301849,14053,52138030,262032270,2.89e+11,8748790,0.847,0.709,1.444,1.639
"sfm07_L","SFM07","sfm07_L","L","sfm07","SFM07_1","WET",9928,54472,0.033790376,0.182258775,14.06835493,"Elm","Oak","Oak",1,0,1,0,0,0,0,0,0,0,"Sandy",94,5,1,40.03592,20.5603,269.5654,"AIMS",20210605,"ENVD",1,"SW","June","13:51","SFM","N20B",3,367.3485718,"flowing",528.8,97.9,-96.578458,39.088683,"HS",15.3920208,16.0369145,16.0369145,1,1,1,17.54718971,1.1,49.9061,"",1.369543574,"90s, sunny",8.01,"Connor Brown, Bri Richards, Rachel Wakefield, Eva Burke","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,880842004255.254,0.025218990145273,0.250019252708844,25,5,5,1421.632259,1019.7657436,140905.808142957,-0.91843172447957,-0.45689175884597,1.6,0.24,-0.608580619450185,-3.33333333333333,1421.632259,0.000148732452533518,23.6564061430453,1421.632259,18.03918922,61.5,0.191,0.047590759,0.191766924,0.019905022,0.038500039,0.115277108,0,19.84309937,23.45093562,12.11797551,14.32124379,7.620206322,9.005698381,7.360773211,8.699095613,7.560312244,8.93491447,0.113361724,2.277540097,0.237491317,4.771416458,0.005583339,0.112174358,0.338241198,6.795573165,0.100793939,2.02504186,726700488,10072463768,1458301849,14053,52138030,262032270,2.89e+11,8748790,0.847,0.709,1.444,1.639
"sfm07_B","SFM07","sfm07_B","B","sfm07","SFM07_1","WET",9928,54472,0.033790376,0.182258775,14.06835493,"Elm","Oak","Oak",1,0,1,0,0,0,0,0,0,0,"Sandy",94,5,1,40.03592,20.5603,269.5654,"AIMS",20210605,"ENVD",1,"SW","June","13:51","SFM","N20B",3,367.3485718,"flowing",528.8,97.9,-96.578458,39.088683,"HS",15.3920208,16.0369145,16.0369145,1,1,1,17.54718971,1.1,49.9061,"",1.369543574,"90s, sunny",8.01,"Connor Brown, Bri Richards, Rachel Wakefield, Eva Burke","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,880842004255.254,0.025218990145273,0.250019252708844,25,5,5,1421.632259,1019.7657436,140905.808142957,-0.91843172447957,-0.45689175884597,1.6,0.24,-0.608580619450185,-3.33333333333333,1421.632259,0.000148732452533518,23.6564061430453,1421.632259,18.03918922,61.5,0.191,0.047590759,0.191766924,0.019905022,0.038500039,0.115277108,0,19.84309937,23.45093562,12.11797551,14.32124379,7.620206322,9.005698381,7.360773211,8.699095613,7.560312244,8.93491447,0.113361724,2.277540097,0.237491317,4.771416458,0.005583339,0.112174358,0.338241198,6.795573165,0.100793939,2.02504186,726700488,10072463768,1458301849,14053,52138030,262032270,2.89e+11,8748790,0.847,0.709,1.444,1.639
"sfm07_W","SFM07","sfm07_W","W","sfm07","SFM07_1","WET",9928,54472,0.033790376,0.182258775,14.06835493,"Elm","Oak","Oak",1,0,1,0,0,0,0,0,0,0,"Sandy",94,5,1,40.03592,20.5603,269.5654,"AIMS",20210605,"ENVD",1,"SW","June","13:51","SFM","N20B",3,367.3485718,"flowing",528.8,97.9,-96.578458,39.088683,"HS",15.3920208,16.0369145,16.0369145,1,1,1,17.54718971,1.1,49.9061,"",1.369543574,"90s, sunny",8.01,"Connor Brown, Bri Richards, Rachel Wakefield, Eva Burke","Lydia Zeglin, Michael J Braus, Ken Aho, Harley-Payj Leatherman",1,880842004255.254,0.025218990145273,0.250019252708844,25,5,5,1421.632259,1019.7657436,140905.808142957,-0.91843172447957,-0.45689175884597,1.6,0.24,-0.608580619450185,-3.33333333333333,1421.632259,0.000148732452533518,23.6564061430453,1421.632259,18.03918922,61.5,0.191,0.047590759,0.191766924,0.019905022,0.038500039,0.115277108,0,19.84309937,23.45093562,12.11797551,14.32124379,7.620206322,9.005698381,7.360773211,8.699095613,7.560312244,8.93491447,0.113361724,2.277540097,0.237491317,4.771416458,0.005583339,0.112174358,0.338241198,6.795573165,0.100793939,2.02504186,726700488,10072463768,1458301849,14053,52138030,262032270,2.89e+11,8748790,0.847,0.709,1.444,1.639
"Sft01_B","SFT01","Sft01_B","B","Sft01","SFT01_1","WET",5492,9953,0.823456374,0.551793429,21.42031347,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"Silt and sand",30,40,30,39.00162,16.34799,223.8743,"AIMS",20210606,"ENVD",1,"SW","June","14:58","SFM","N4B",1,356.8398438,"flowing",589.7,2.1,-96.58517,39.09185,"HS",15.79066865,16.04113011,16.11101319,1,1,1,13.78743362,0.3,4.5053,"",5.294576991,"80s, sunny",8.02,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,0,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,0,79,0.314,NA,NA,NA,NA,NA,NA,8.131431339,12.41113204,9.803025709,14.96251292,4.102900349,6.262321586,3.959367195,6.043244666,3.892636287,5.941392228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256722884,4011568007,2538605297,8388,13303106,40315590,4.84e+11,518920,0.808,0.619,1.438,1.453
"Sft01_S","SFT01","Sft01_S","S","Sft01","SFT01_1","WET",5492,9953,0.823456374,0.551793429,21.42031347,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"Silt and sand",30,40,30,39.00162,16.34799,223.8743,"AIMS",20210606,"ENVD",1,"SW","June","14:58","SFM","N4B",1,356.8398438,"flowing",589.7,2.1,-96.58517,39.09185,"HS",15.79066865,16.04113011,16.11101319,1,1,1,13.78743362,0.3,4.5053,"",5.294576991,"80s, sunny",8.02,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,0,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,0,79,0.314,NA,NA,NA,NA,NA,NA,8.131431339,12.41113204,9.803025709,14.96251292,4.102900349,6.262321586,3.959367195,6.043244666,3.892636287,5.941392228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256722884,4011568007,2538605297,8388,13303106,40315590,4.84e+11,518920,0.808,0.619,1.438,1.453
"Sft01_L","SFT01","Sft01_L","L","Sft01","SFT01_1","WET",5492,9953,0.823456374,0.551793429,21.42031347,"Elm","Elm","Oak",1,0,1,0,0,0,0,0,0,0,"Silt and sand",30,40,30,39.00162,16.34799,223.8743,"AIMS",20210606,"ENVD",1,"SW","June","14:58","SFM","N4B",1,356.8398438,"flowing",589.7,2.1,-96.58517,39.09185,"HS",15.79066865,16.04113011,16.11101319,1,1,1,13.78743362,0.3,4.5053,"",5.294576991,"80s, sunny",8.02,"Eva Burke, Bri Richards","Lydia Zeglin, Harley-Payj Leatherman",1,0,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,0,79,0.314,NA,NA,NA,NA,NA,NA,8.131431339,12.41113204,9.803025709,14.96251292,4.102900349,6.262321586,3.959367195,6.043244666,3.892636287,5.941392228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256722884,4011568007,2538605297,8388,13303106,40315590,4.84e+11,518920,0.808,0.619,1.438,1.453
